Date,ret,Vol,price
2000-11-16,-0.0809670687920221,7263,5573
2000-11-17,-0.0521152627171926,9578,5290
2000-11-18,-0.00189214815203798,7375,5280
2000-11-20,-0.0802101493927925,7002,5053
2000-11-21,-0.0660569238059292,9702,4730
2000-11-22,0.07727420171177,12896,5110
2000-11-23,-0.0217614917815112,9434,5000
2000-11-24,0.0491710440064494,11318,5252
2000-11-27,0.0550087749032144,9851,5549
2000-11-28,-0.0274039801076142,6808,5399
2000-11-29,-0.035633895470875,10183,5210
2000-11-30,-0.0830068665700399,9217,5338
2000-12-01,-0.14615195203357,10597,5236
2000-12-02,0.0648224594878233,9165,5401
2000-12-04,0.12136085700426599,7515,5250
2000-12-05,0.0,11687,5250
2000-12-06,0.0278004379922816,11206,5398
2000-12-07,-0.0450919351023416,9257,5160
2000-12-08,0.0191944472561474,9282,5260
2000-12-11,0.0222860970505074,6389,5354
2000-12-12,-0.00355506034444453,8519,5335
2000-12-13,0.00839948941997726,6673,5380
2000-12-14,-0.0027919980910322603,6133,5365
2000-12-15,-0.0216682994791295,5532,5250
2000-12-16,-0.0114943794257343,4951,5190
2000-12-18,-0.00579711768432567,3548,5160
2000-12-19,-0.01917491737054,2737,5062
2000-12-20,-0.0769462291739877,1954,5001
2000-12-21,-0.0489701443720953,4357,4762
2000-12-22,-0.00610849714056094,10453,4733
2000-12-26,0.0299710258038051,7223,4877
2000-12-27,-0.0459441052657663,6420,4658
2000-12-28,-0.0107922480685598,11954,4608
2000-12-29,0.0408219945202557,9409,4800
2000-12-30,-0.0317486983145798,10126,4650
2001-01-02,-0.215029050244523,14824,4702
2001-01-03,-0.20548544992042,11137,4822
2001-01-04,-0.127639140179761,11684,5149
2001-01-05,0.000194193611640969,12317,5150
2001-01-08,0.0268215311945621,12391,5290
2001-01-09,-0.0131292914417926,14564,5221
2001-01-10,-0.336870457904766,12587,5380
2001-01-11,0.00777637690278077,12990,5422
2001-01-12,-0.00684744046812291,9240,5385
2001-01-15,-0.0121440072547987,6109,5320
2001-01-16,0.019360247284542,6858,5424
2001-01-17,0.0711537602562906,2909,5824
2001-01-18,0.00102968946801596,11801,5830
2001-01-29,0.23068627956152105,8619,5922
2001-01-30,0.161647542069455,12512,5668
2001-01-31,0.0316053394153322,11771,5850
2001-02-01,0.12538763504160302,10269,5940
2001-02-02,0.0042105325363426295,10699,5950
2001-02-05,0.0278597940366581,8344,5969
2001-02-06,-0.0148525937086941,12783,5881
2001-02-07,-0.0147313386861043,8696,5795
2001-02-08,-0.0200442440586546,9623,5680
2001-02-09,0.0119007354837173,10982,5748
2001-02-12,-0.0333792220738349,8648,5745
2001-02-13,0.0228866566960075,9951,5878
2001-02-14,0.0271874439499982,10090,6040
2001-02-15,-0.0249782494071731,12299,5891
2001-02-16,0.0413989796195011,11266,6140
2001-02-19,-0.0356440551378565,5479,5925
2001-02-20,0.0008399832497261169,2906,5955
2001-02-21,-0.0118244620950243,1913,5885
2001-02-22,-0.0057941539061410205,10047,5851
2001-02-23,-0.0182826755053807,7119,5745
2001-02-26,0.00017404925637976002,4901,5746
2001-02-27,0.0102156545927574,7503,5805
2001-03-01,-0.029483996410482004,6112,5581
2001-03-02,-0.0330168435265072,6384,5541
2001-03-05,-0.0612436252407189,6094,5510
2001-03-06,0.0250909219935274,9225,5650
2001-03-07,0.00687894061016081,8713,5689
2001-03-08,0.0104914408726433,5521,5749
2001-03-09,-0.0175473882980288,5131,5649
2001-03-12,-0.0148017142806189,4661,5499
2001-03-13,-0.00346115656575208,8597,5480
2001-03-14,0.036901912268882994,5461,5686
2001-03-15,-0.0138128634965184,8840,5608
2001-03-16,0.0250057050769694,5089,5750
2001-03-19,-0.00400802139753864,4032,5727
2001-03-20,0.0210722082751733,2164,5659
2001-03-21,-0.0185487750687923,1913,5555
2001-03-22,0.0135886231808868,8533,5631
2001-03-23,0.0347299540899204,7092,5830
2001-03-26,0.000514447409099006,7244,5833
2001-03-27,0.012945164592037999,7309,5909
2001-03-28,-0.00152426145186446,5935,5900
2001-03-29,-0.0160604853092359,5366,5806
2001-03-30,0.00891638280310403,5774,5858
2001-04-02,0.0213518787147038,5925,5775
2001-04-03,0.0136766573065241,7816,5595
2001-04-04,-0.00350845157226765,7103,5406
2001-04-06,0.0318585239520406,6445,5581
2001-04-09,-0.0164397162848573,4960,5490
2001-04-10,-0.0415672417591484,8005,5419
2001-04-11,-0.0033271749732222103,11170,5401
2001-04-12,0.0208875310947114,6825,5515
2001-04-13,0.00830629549995976,5827,5561
2001-04-16,-0.0247600487789033,3169,5425
2001-04-17,0.0,3150,5425
2001-04-18,0.0100872015334019,2374,5480
2001-04-19,0.0310812767332287,8593,5653
2001-04-20,-0.0231224174208542,5301,5643
2001-04-23,-0.0097943975922874,4994,5588
2001-04-24,0.00588814262522241,6945,5621
2001-04-25,-0.00213713349373812,7221,5609
2001-04-26,-0.0121974606409871,7604,5541
2001-04-27,-0.00397830542784838,6664,5519
2001-04-30,-0.0308554423373657,6616,5425
2001-05-02,0.0578891409459033,8831,5476
2001-05-03,0.0546374501548605,7757,5360
2001-05-04,0.0661760794490522,8663,5419
2001-05-07,-0.0330174429935806,9984,5243
2001-05-08,0.00228615073851834,9282,5255
2001-05-09,-0.00495994912292197,8393,5229
2001-05-10,-0.0540773407305029,5719,5201
2001-05-11,-0.0114088059472373,10167,5142
2001-05-14,0.00620397492013858,4409,5174
2001-05-15,0.0013520040688135301,2832,5181
2001-05-16,-0.00503097036372679,3977,5155
2001-05-17,-0.000970402793278424,8972,5150
2001-05-18,0.00348905180465486,8860,5168
2001-05-21,-0.0732935598195077,8173,5089
2001-05-22,-0.0142492021045797,8301,5017
2001-05-23,-0.0070007286621276395,13619,4982
2001-05-24,0.0447484389252875,7561,5210
2001-05-25,-0.0038461585874785,5605,5190
2001-05-28,-0.00696058494762397,6652,5154
2001-05-29,-0.0154465873023231,9207,5075
2001-05-30,-0.0526689455821874,6981,5085
2001-05-31,-0.00255981236559855,6268,5072
2001-06-01,-0.0230206509903805,7559,5110
2001-06-04,0.0353037167110752,4319,5045
2001-06-05,-0.00317649661574571,6625,5029
2001-06-06,0.0222209516538712,8866,5142
2001-06-07,0.005430579676639621,5343,5170
2001-06-08,0.00693911805203484,8605,5206
2001-06-11,0.0195723717114653,5595,5211
2001-06-12,0.0093592508225413,6312,5260
2001-06-13,-0.0028557849013584,8148,5245
2001-06-14,-0.0153701392766585,6542,5165
2001-06-15,-0.0109014122229407,4086,5109
2001-06-18,0.00624392272470686,3352,5141
2001-06-19,-0.0141040535831554,2393,5069
2001-06-20,0.00197083232889561,3533,5079
2001-06-21,0.000196869771281527,7865,5080
2001-06-22,-0.0178753518269623,5636,4990
2001-06-26,-0.0050226122662913,5601,4965
2001-06-27,-0.0275668298326543,7552,4830
2001-06-28,0.0053685860927146205,6273,4856
2001-06-29,0.00287888333730102,7092,4870
2001-07-02,0.158486859522107,8089,4892
2001-07-03,0.137591274068081,7356,4901
2001-07-04,0.12223217073231402,6614,4815
2001-07-05,-0.0138019756831049,6802,4749
2001-07-06,-0.00782162321769952,8329,4712
2001-07-09,0.0029667324154321103,5954,4726
2001-07-10,-0.0944077826307588,6315,4737
2001-07-11,-0.022847155843472,6365,4630
2001-07-12,-0.00497998214436279,7551,4607
2001-07-13,0.0218986853076384,10719,4709
2001-07-16,-0.0494061958826819,6252,4482
2001-07-17,-0.0333477651462299,2901,4335
2001-07-18,0.00184374332017967,2970,4343
2001-07-19,-0.0394509952498669,16640,4175
2001-07-20,-0.164492883582318,12515,4150
2001-07-23,0.0124522681802013,9226,4202
2001-07-24,-0.0245736287125471,9491,4100
2001-07-25,-0.0152374538196156,10670,4038
2001-07-26,0.0244630594327049,15667,4138
2001-07-27,0.0316354125359783,13902,4271
2001-07-31,-0.139935391409635,8451,4261
2001-08-01,-0.0956276233284985,9995,4295
2001-08-02,-0.0790943569274312,15925,4301
2001-08-03,0.0452028562594027,10484,4480
2001-08-06,0.0159715463452503,7225,4481
2001-08-07,-0.0205170087169257,11081,4390
2001-08-08,-0.00410865677278771,15466,4372
2001-08-09,0.0212725831036735,13186,4466
2001-08-10,0.0264231340225365,13585,4410
2001-08-13,0.0132899804925604,6211,4469
2001-08-14,0.0124529072005739,4329,4525
2001-08-15,0.0248812486177172,3633,4639
2001-08-16,-0.0127998276435122,11838,4580
2001-08-17,0.0162429126029355,10522,4655
2001-08-20,0.0562796791612605,9508,4550
2001-08-21,0.000219756071645705,10098,4551
2001-08-22,-0.00661378072203611,12233,4521
2001-08-23,-0.0135844422804965,11043,4460
2001-08-24,-0.00134619719679563,12146,4454
2001-08-27,-0.0282350268207789,11706,4330
2001-08-28,0.0023068060979163398,10190,4340
2001-08-29,-0.0134541579448229,16524,4282
2001-08-30,0.000669418746408468,12555,4483
2001-08-31,-0.0164177757145474,11832,4410
2001-09-03,0.212697404316405,9974,4452
2001-09-04,-0.0167614343126274,13366,4378
2001-09-05,0.0124845566622458,12011,4433
2001-09-06,-0.0129414906432377,11239,4376
2001-09-07,-0.0207811680682948,9213,4286
2001-09-10,-0.0486334366399195,9007,4254
2001-09-11,0.00842701616188002,12075,4290
2001-09-13,-0.105101548933604,8221,3862
2001-09-14,0.0067097025918698705,13085,3888
2001-09-19,-0.0739101443028716,6457,3611
2001-09-20,0.0104684151589911,11743,3649
2001-09-21,-0.0531845683846779,5129,3460
2001-09-24,-0.0169050950959644,19229,3402
2001-09-25,0.0698155782384156,20387,3648
2001-09-26,-0.0558048411688166,27493,3450
2001-09-27,0.0408915573180995,19145,3594
2001-09-28,0.0013902407355264,21736,3599
2001-10-02,-0.0404342151064832,16367,3611
2001-10-03,-0.14366107315623802,16320,3450
2001-10-04,-0.0553458451803817,17518,3620
2001-10-05,-0.0348545680443912,19351,3496
2001-10-08,0.012507269352394,11818,3540
2001-10-09,0.0025391465186768197,14637,3549
2001-10-11,-0.344896821463482,15502,3698
2001-10-12,0.0646568213329051,18317,3945
2001-10-15,-0.0377110800923486,7961,3799
2001-10-16,-0.0210142059204337,4642,3720
2001-10-17,0.0294021974334573,3523,3831
2001-10-18,-0.0294021974334573,12810,3720
2001-10-19,0.0106952891167484,18513,3760
2001-10-22,0.0588800608972342,15013,3830
2001-10-23,0.0298376044078683,15964,3946
2001-10-24,-0.027230041000787998,20573,3840
2001-10-25,0.0345523815066606,17294,3975
2001-10-26,0.00651958176880285,17898,4001
2001-10-29,-0.00450902567559197,10957,3983
2001-10-30,0.127717422759103,14943,3920
2001-10-31,-0.0242717827843091,13964,3826
2001-11-01,0.0886536831560996,10495,3878
2001-11-02,-0.125718352559888,15183,3919
2001-11-05,-0.11617633791951598,14282,3945
2001-11-06,0.0262679268206103,16440,4050
2001-11-07,0.0036968618813269,15674,4065
2001-11-08,0.0,13753,4065
2001-11-09,-0.0106344516493149,10665,4022
2001-11-12,0.0386949273145696,11415,4031
2001-11-13,0.0169724895752328,9986,4100
2001-11-14,0.0068060544689991795,16826,4128
2001-11-15,0.0267702410646056,15520,4240
2001-11-16,0.0313432505657119,15235,4375
2001-11-19,0.0156483519678048,10122,4444
2001-11-20,0.159132236590155,6987,4595
2001-11-21,-0.0334138840302671,4576,4444
2001-11-22,0.006951479949435679,15738,4475
2001-11-23,-0.00897873596527532,15000,4435
2001-11-26,0.0211943237333987,14532,4530
2001-11-27,0.0304371321858632,21840,4670
2001-11-28,-0.0291135052553546,18062,4536
2001-11-29,-0.0372825573179529,15103,4370
2001-11-30,0.0138622831098552,15659,4431
2001-12-03,-0.17315958222149402,15554,4459
2001-12-04,-0.17067691241547,19985,4578
2001-12-05,0.0513042161278214,23573,4819
2001-12-06,0.0446412120402648,19182,5039
2001-12-07,0.0391138486344893,23852,5240
2001-12-10,0.27818912082367403,20885,5312
2001-12-11,-0.0136469138411837,17907,5240
2001-12-12,0.0100636945429002,21496,5293
2001-12-13,0.0652703522825,27507,5650
2001-12-14,-0.0564298921862463,23316,5340
2001-12-17,0.0277026025493345,15351,5490
2001-12-18,0.005449604767566289,10630,5520
2001-12-19,-0.029413885206294,4716,5360
2001-12-20,-0.0303053494953289,18097,5200
2001-12-21,0.0059438388010928395,16309,5231
2001-12-24,-0.0302759394606245,12684,5075
2001-12-25,0.0105841834792813,18227,5129
2001-12-26,0.0570284255387126,21540,5430
2001-12-27,-0.00369004108745408,21482,5410
2001-12-28,-0.0201649849915562,19487,5302
2001-12-31,0.19701460830050402,14945,5430
2002-01-02,0.0194357221370467,17435,5559
2002-01-03,-0.0614363693034843,18526,5650
2002-01-04,-0.0253706049009619,16709,5682
2002-01-07,-0.00830613594025742,14454,5635
2002-01-08,0.0316155927394792,16170,5816
2002-01-09,-0.000171954260590468,17683,5815
2002-01-10,0.30680510240038,16821,5825
2002-01-11,-0.00240632635879656,20219,5811
2002-01-14,-0.0405638966997497,9126,5580
2002-01-15,-0.00539084863487638,8890,5550
2002-01-16,-0.00144248131755553,4463,5542
2002-01-17,-0.0352588855328708,14222,5350
2002-01-18,0.0188859529263699,18983,5452
2002-01-21,-0.0216391751034806,18490,5440
2002-01-22,0.0699238105776772,18058,5834
2002-01-23,-0.0143291187139116,23471,5751
2002-01-24,0.0117546729429154,18275,5819
2002-01-25,0.00531323556923269,18584,5850
2002-01-28,0.0218116686550012,11702,5979
2002-01-29,0.00483858456306763,15328,6008
2002-01-30,0.0149322054229835,13052,5735
2002-01-31,0.0160861377516248,14614,5828
2002-02-01,0.20966398748596898,13574,5895
2002-02-04,0.0497457057371733,10370,5811
2002-02-05,-0.00846803643063154,8991,5762
2002-02-06,0.0234982083586015,12373,5899
2002-02-18,0.0213148960702085,6555,6022
2002-02-19,-0.00934274396698598,5563,5966
2002-02-20,-0.0285636555930928,3461,5798
2002-02-21,-0.0126704810591605,12795,5725
2002-02-22,-0.0247581169191395,11520,5585
2002-02-25,0.00838018633457693,10776,5632
2002-02-26,-0.00909664704944468,13586,5581
2002-02-27,-0.00936100445050059,15385,5529
2002-03-01,-0.0380076841256436,13275,5679
2002-03-04,-0.0665069618385008,17472,5773
2002-03-05,0.0384009125921594,15421,5999
2002-03-06,-0.00685793437986426,17052,5958
2002-03-07,0.0297641019064532,14191,6138
2002-03-08,-0.0127891561163214,16795,6060
2002-03-11,0.0667481752530019,17026,6071
2002-03-12,0.0177949353213034,13902,6180
2002-03-13,-0.0159846822144267,19541,6082
2002-03-14,-0.00692957730844945,14467,6040
2002-03-15,0.00528402814660467,17941,6072
2002-03-18,-0.0236638270836949,9746,5930
2002-03-19,0.0018532563639706,5843,5941
2002-03-20,-0.00607801972427957,4264,5905
2002-03-21,0.0162932973688505,16203,6002
2002-03-22,0.0224062091793691,14993,6138
2002-03-25,0.00211571402868671,14498,6151
2002-03-26,-0.0016270748789697401,13230,6141
2002-03-27,0.0127823114038268,19066,6220
2002-03-28,-0.0196450834367692,15698,6099
2002-03-29,0.0115740146029779,14768,6170
2002-04-01,0.00707065348113467,9355,6103
2002-04-02,-0.0297717250814777,16303,6155
2002-04-03,-0.0112613802725399,13517,6181
2002-04-04,0.009513899061170509,15779,6231
2002-04-08,-0.0160158725525168,10674,6132
2002-04-09,0.00569153499978903,16217,6167
2002-04-10,-0.0171876648914022,10820,5999
2002-04-11,0.00796949262011992,10377,6047
2002-04-12,-0.009470869163717309,14989,5990
2002-04-15,0.0286345053305119,8364,6164
2002-04-16,0.00420916923863501,5304,6190
2002-04-17,0.0310164027879978,4979,6385
2002-04-18,-0.00392311213247254,9143,6360
2002-04-19,-0.00299189263413524,10000,6341
2002-04-22,0.0402824501296415,7571,6408
2002-04-23,-0.00453586450623966,9960,6379
2002-04-24,-0.009608642879925359,12285,6318
2002-04-25,0.0108619721995584,13900,6387
2002-04-26,-0.0122874891907792,9162,6309
2002-04-29,-0.00923573443899706,11462,6251
2002-04-30,-0.00145713617622256,10990,6172
2002-05-02,0.0540763034687135,14670,6117
2002-05-03,0.0415998464750249,15333,5841
2002-05-06,0.0248470779260845,14821,5827
2002-05-07,-0.0503272982757252,14862,5541
2002-05-08,0.0368509367559415,14136,5749
2002-05-09,0.0225308352693805,15933,5880
2002-05-10,-0.0717532856778806,17718,5740
2002-05-13,0.0031309818585079103,9311,5758
2002-05-14,0.0107100695533635,6048,5820
2002-05-15,0.0,6527,5820
2002-05-16,0.00957599656828378,14373,5876
2002-05-17,-0.0138807815199158,16087,5795
2002-05-20,-0.061698027528811,17176,5751
2002-05-21,-0.0444438588382958,16996,5501
2002-05-22,-0.0164959752327238,17880,5411
2002-05-23,0.0208493287432194,14536,5525
2002-05-24,0.0,16556,5525
2002-05-27,0.0172263366161207,9903,5621
2002-05-28,0.0226902707893206,16936,5750
2002-05-29,-0.0258976862261111,13443,5603
2002-05-30,-0.0512842837144074,20349,5549
2002-05-31,0.0240374788910884,13003,5684
2002-06-03,0.0849400447712902,13742,5612
2002-06-04,-0.0366580693818239,12014,5410
2002-06-05,0.022481071057582,13733,5533
2002-06-06,0.0179119959966041,13815,5633
2002-06-07,-0.0311933701557621,15341,5460
2002-06-10,-0.0720953468288457,10938,5471
2002-06-11,-0.00146332566810869,16118,5463
2002-06-12,-0.0175426897442001,12031,5368
2002-06-13,0.0197368760331837,16029,5475
2002-06-14,0.0128846714910225,9387,5546
2002-06-17,0.0123646409968199,8093,5615
2002-06-18,0.0062139569679438,5768,5650
2002-06-19,-0.0187589243560193,5469,5545
2002-06-20,-0.0384203121890074,15062,5336
2002-06-21,0.000936592744309905,21121,5341
2002-06-24,0.0113563540127899,17214,5402
2002-06-25,0.0070098054974288,20902,5440
2002-06-26,-0.0344087796855419,19106,5256
2002-06-27,-0.0178524752847977,18222,5163
2002-06-28,-0.00155068842858874,13262,5155
2002-07-01,-0.0642943507053975,12779,5120
2002-07-02,-0.0462869360464815,14198,4876
2002-07-03,0.0185763855729348,22802,4890
2002-07-04,0.0123828224935405,15766,5038
2002-07-05,0.00830208365997187,18970,5080
2002-07-08,0.0329168150131416,16577,5250
2002-07-09,0.00399202126953746,11773,5271
2002-07-10,0.0264060827858952,13867,5257
2002-07-11,-0.0283611176216993,16549,5110
2002-07-12,0.0212979976789356,18070,5220
2002-07-15,0.0303768286127344,9956,5381
2002-07-16,0.00333952072886845,8263,5399
2002-07-17,-0.0258926284874814,4881,5261
2002-07-18,-0.0091656169627008,19780,5213
2002-07-19,-0.0205433581204613,14418,5107
2002-07-22,0.0350630316682423,11457,5050
2002-07-23,-0.00875105027768619,20121,5006
2002-07-24,0.018603346720698997,19132,5100
2002-07-25,0.0186485590780716,19257,5196
2002-07-26,-0.0562079079635112,18810,4912
2002-07-29,-0.0230652729309959,16069,4800
2002-07-30,0.015220994010356,19243,4965
2002-07-31,0.00221305793974125,14840,4976
2002-08-01,-0.07196500485574299,14453,4905
2002-08-02,-0.0173558075532654,15188,4798
2002-08-05,-0.00629989483864435,17328,4747
2002-08-06,-0.0574434641904453,19542,4482
2002-08-07,0.0367978442205299,15983,4650
2002-08-08,0.003863494825044,20687,4668
2002-08-09,0.0146733095173044,18914,4737
2002-08-12,-0.0268611190846322,10566,4775
2002-08-13,-0.00125733461660715,7607,4769
2002-08-14,-0.00821143681224434,17840,4730
2002-08-15,0.0422248156033227,15322,4934
2002-08-16,-0.00141973454533861,11908,4927
2002-08-19,-0.00917531159105778,7634,4882
2002-08-20,0.0261251102065483,7410,4925
2002-08-21,-0.0106145107626823,5949,4873
2002-08-22,0.00409584844561728,17868,4893
2002-08-23,0.0176242787295742,13184,4980
2002-08-26,-0.012121360532344,11617,4920
2002-08-27,0.0038543510542705705,13650,4939
2002-08-28,-0.0283386520096833,13650,4801
2002-08-29,-0.00899681766803795,14247,4758
2002-08-30,0.00398532252705941,12073,4777
2002-09-02,0.0587764364718701,12654,4730
2002-09-03,0.0888466200823679,16800,4611
2002-09-04,0.0940289496482762,19469,4524
2002-09-05,0.0140476410132511,15890,4588
2002-09-09,-0.023821152840231005,15222,4480
2002-09-10,-0.0455654767302676,22962,4526
2002-09-11,0.0291769009262079,13511,4660
2002-09-12,-0.0051635226600499394,16917,4636
2002-09-13,-0.0174068798925688,12761,4556
2002-09-16,-0.00131781262207653,12862,4550
2002-09-17,-0.0132745312086957,11185,4490
2002-09-18,0.012175025875277998,4821,4545
2002-09-19,-0.0188789615974692,23713,4460
2002-09-20,-0.0941480646241484,17764,4305
2002-09-23,0.0106285658588483,16837,4351
2002-09-24,-0.0117906810390256,21308,4300
2002-09-25,-0.0070011954589830295,20813,4270
2002-09-26,-0.007286434870033891,19621,4239
2002-09-27,-0.00472925922829859,21991,4219
2002-09-30,-0.11307714461897198,17725,4118
2002-10-01,-0.34677447805488604,23445,4111
2002-10-02,-0.0199186433065197,22807,4225
2002-10-03,-0.09995509709091802,16284,4081
2002-10-04,-0.10550920348800098,21704,4035
2002-10-07,-0.00871194060202107,17827,4000
2002-10-08,-0.0225012653465129,20346,3911
2002-10-09,0.0071337882153912294,22205,3939
2002-10-11,-0.0457905323198684,22001,3927
2002-10-14,-0.0148796998774969,18596,3869
