Date,ret,LagVol,price
2009/12/10,0.029802453,64917,7799
2009/12/11,-0.018375258,126777,7657
2009/12/14,0.01709222,93626,7789
2009/12/15,0.006526352,95664,7840
2009/12/16,-0.00396192,66481,7809
2009/12/17,-0.012369698,62023,7713
2009/12/18,-0.006634171,106259,7662
2009/12/21,0.003381897,77630,7701
2009/12/22,0.011233897,74432,7788
2009/12/23,0.007164821,67612,7844
2009/12/24,0.005593709,62324,7888
2009/12/25,0.009086383,78986,7960
2009/12/28,0.004387346,40328,7995
2009/12/29,0.004741711,73121,8033
2009/12/30,0.039270404,53904,8050
2009/12/31,0.006932437,59344,8106
2010/1/4,0.082687512,67186,8203
2010/1/5,0.001096558,83773,8212
2010/1/6,-0.001828265,107583,8197
2010/1/7,0.016695283,119935,8335
2010/1/8,-0.005775494,120490,8287
2010/1/11,0.123537663,104770,8278
2010/1/12,0.004820448,87481,8318
2010/1/13,-0.007118326,99457,8259
2010/1/14,-0.001575281,108400,8246
2010/1/15,0.007731375,80657,8310
2010/1/18,-0.001204094,95385,8300
2010/1/19,0.00839837,75225,8370
2010/1/20,-0.007675739,117690,8306
2010/1/21,-0.014674934,66320,8185
2010/1/22,-0.020489485,117013,8019
2010/1/25,-0.024873449,126735,7822
2010/1/26,0.001277629,87398,7832
2010/1/27,-0.033496576,181759,7574
2010/1/28,0.000659935,116682,7579
2010/1/29,-0.003568836,117323,7552
2010/2/1,-0.141787611,148546,7569
2010/2/2,0.030812886,132793,7580
2010/2/3,0.010516478,143076,7456
2010/2/4,0.006283863,139575,7503
2010/2/5,-0.027428592,89979,7300
2010/2/6,-0.009773634,126660,7229
2010/2/8,-0.010289301,102295,7155
2010/2/9,0.002233702,96417,7171
2010/2/10,-0.029360645,111037,7350
2010/2/22,0.016096664,115820,7703
2010/2/23,-0.022183754,48600,7534
2010/2/24,-0.008798884,90633,7468
2010/2/25,0.004942239,82236,7505
2010/2/26,-0.017066866,123429,7378
2010/3/1,0.033190101,90934,7413
2010/3/2,-0.033023396,118233,7595
2010/3/3,-0.040758801,85729,7596
2010/3/4,-0.041629855,90044,7622
2010/3/5,-0.002495896,117125,7603
2010/3/8,0.016436582,117040,7729
2010/3/9,0.005419368,78000,7771
2010/3/10,0.047163641,56932,7771
2010/3/11,0.003724877,80460,7800
2010/3/12,-0.001924928,84244,7785
2010/3/15,-0.003732068,66037,7756
2010/3/16,-0.013630379,107479,7651
2010/3/17,0.012856485,55280,7750
2010/3/18,0.011163265,61458,7837
2010/3/19,0.001657424,93095,7850
2010/3/22,0.030472374,66433,7830
2010/3/23,0.002551022,92447,7850
2010/3/24,0.001909005,90504,7865
2010/3/25,-0.00932497,83886,7792
2010/3/26,0.002179348,128715,7809
2010/3/29,0.01310368,137942,7912
2010/3/30,0.048940608,80045,7977
2010/3/31,-0.003893744,62683,7946
2010/4/1,0.021514419,74509,7940
2010/4/2,0.00274554,95188,8024
2010/4/6,-0.0070375,40125,8071
2010/4/7,0.006668338,86604,8125
2010/4/8,-0.00184786,61074,8110
2010/4/9,-0.004077352,127009,8077
2010/4/12,0.027085766,71116,8158
2010/4/13,-0.00886487,79344,8086
2010/4/14,-0.00260046,118201,8065
2010/4/15,0.010852246,79109,8153
2010/4/16,-0.000736196,82562,8147
2010/4/19,-0.017958251,97054,8002
2010/4/20,-0.018109147,129486,7880
2010/4/21,0.008844025,87151,7950
2010/4/22,-0.005676458,73925,7905
2010/4/23,0.005802236,116021,7951
2010/4/26,0.01572281,79082,8077
2010/4/27,0.008751982,87108,8148
2010/4/28,-0.023217878,60526,7961
2010/4/29,0.009376827,116367,8036
2010/4/30,0.011383444,70043,8128
2010/5/3,0.083655957,131394,7925
2010/5/4,0.087285237,116079,7968
2010/5/5,-0.035512737,128612,7690
2010/5/6,-0.006130587,138881,7643
2010/5/7,-0.038817811,128249,7352
2010/5/10,-0.065620366,156802,7564
2010/5/11,0.000792917,104337,7570
2010/5/12,0.007894778,136402,7630
2010/5/13,0.00887271,123618,7698
2010/5/14,0.001817002,118002,7712
2010/5/17,-0.00415801,81905,7680
2010/5/18,-0.009156375,126426,7610
2010/5/19,-0.012163027,88437,7518
2010/5/20,-0.001197844,79495,7509
2010/5/21,-0.047033817,127262,7164
2010/5/24,0.008340332,121392,7224
2010/5/25,-0.004995847,100377,7188
2010/5/26,-0.009224384,148930,7122
2010/5/27,-0.002671355,127842,7103
2010/5/28,0.025849132,133131,7289
2010/5/31,-0.081874037,126821,7302
2010/6/1,-0.00942952,80265,7283
2010/6/2,-0.023494932,130524,7193
2010/6/3,-0.01911843,145634,7253
2010/6/4,0.029316259,109822,7338
2010/6/7,-0.032971542,61592,7100
2010/6/8,-0.000422625,128239,7097
2010/6/9,-0.002398252,86155,7080
2010/6/10,-0.029965311,124509,7068
2010/6/11,0.034486176,105349,7316
2010/6/14,0.005452576,83765,7356
2010/6/15,0.002986292,72456,7378
2010/6/17,0.018797546,88575,7518
2010/6/18,-0.020696882,55563,7364
2010/6/21,0.033762518,94958,7440
2010/6/22,0.005361943,114583,7480
2010/6/23,-0.006706933,61139,7430
2010/6/24,0.00013458,97294,7431
2010/6/25,-0.012185366,69220,7341
2010/6/28,-0.000954003,101908,7334
2010/6/29,0.008012537,57032,7393
2010/6/30,-0.017665109,136686,7126
2010/7/1,0.006055077,88473,7123
2010/7/2,-0.063267567,112777,7135
2010/7/5,-0.067274857,105153,7185
2010/7/6,0.010659753,108041,7262
2010/7/7,0.023677797,124267,7436
2010/7/8,0.017595762,79144,7568
2010/7/9,-0.00370665,96075,7540
2010/7/12,0.063502606,70471,7590
2010/7/13,-0.000131761,97500,7589
2010/7/14,0.009703722,92569,7663
2010/7/15,0.001825294,82511,7677
2010/7/16,0.003121345,76018,7701
2010/7/19,-0.013070373,106024,7601
2010/7/20,0.069301163,75609,7647
2010/7/21,0.014411155,92580,7758
2010/7/22,-0.022551956,50821,7585
2010/7/23,0.008140801,91437,7647
2010/7/26,0.008853072,83771,7715
2010/7/27,0.001942377,61558,7730
2010/7/28,-0.006619532,84210,7679
2010/7/29,0.005325034,80894,7720
2010/7/30,-0.004543987,80324,7685
2010/8/2,-0.019301424,83284,7748
2010/8/3,0.038659627,88011,7911
2010/8/4,0.029991308,58075,7886
2010/8/5,0.009339964,79029,7960
2010/8/6,-0.008832865,88830,7890
2010/8/9,0.002658061,65492,7911
2010/8/10,0.058969328,71601,7998
2010/8/11,-0.014102475,69914,7886
2010/8/12,-0.0137898,114197,7778
2010/8/13,0.004873679,85099,7816
2010/8/16,0.003448499,95004,7843
2010/8/17,0.01166194,81371,7935
2010/8/18,0.00427566,59356,7969
2010/8/19,-0.008822845,54730,7899
2010/8/20,0.017273797,88913,7883
2010/8/23,-0.000380638,65098,7880
2010/8/24,0.005063302,88947,7920
2010/8/25,-0.009769792,90103,7843
2010/8/26,-0.022044077,136522,7672
2010/8/27,-0.007982768,90557,7611
2010/8/30,-0.021594144,89168,7742
2010/8/31,-0.011562324,106064,7653
2010/9/1,-0.044193238,119533,7569
2010/9/2,-0.051293294,77248,7695
2010/9/3,-0.063533349,102835,7714
2010/9/6,-0.047343171,94553,7838
2010/9/7,0.002802907,77820,7860
2010/9/8,-0.004718494,60421,7823
2010/9/9,0.007894108,115984,7885
2010/9/10,0.041408426,100456,7889
2010/9/13,0.006821654,88371,7943
2010/9/14,0.02166959,120906,8117
2010/9/15,0.003075222,60400,8142
2010/9/16,0.000368392,46823,8145
2010/9/17,-0.00554018,94078,8100
2010/9/20,0.058060469,111718,8155
2010/9/21,0.010004964,72389,8237
2010/9/23,-0.007188578,89150,8178
2010/9/24,0.000855589,84525,8185
2010/9/27,0.001830943,126534,8200
2010/9/28,-0.004644917,77297,8162
2010/9/29,0.007080972,68963,8220
2010/9/30,0.063290011,117706,8218
2010/10/1,-0.004959788,81016,8246
2010/10/4,-0.009904659,75234,8238
2010/10/5,-0.003770147,90838,8207
2010/10/6,0.007405193,115261,8268
2010/10/7,0.000362779,79280,8271
2010/10/8,-0.000604705,50516,8266
2010/10/11,-0.000606539,102694,8241
2010/10/12,-0.011103769,98604,8150
2010/10/13,-0.007389196,122188,8090
2010/10/14,0.010329654,96802,8174
2010/10/15,0.004638114,119581,8212
2010/10/18,-0.002804709,80809,8189
2010/10/19,-0.018984791,137298,8035
2010/10/20,-0.010635071,81608,7950
2010/10/21,0.016219944,80733,8080
2010/10/22,0.005184557,111003,8122
2010/10/25,0.006259609,67947,8173
2010/10/26,0.015298987,109268,8299
2010/10/27,0.003608375,70510,8329
2010/10/28,-0.002283792,117079,8310
2010/10/29,0.001202646,91526,8320
2010/11/1,0.00711232,99950,8325
2010/11/2,0.008003387,107013,8405
2010/11/3,0.007278834,58593,8411
2010/11/4,-0.00692871,136307,8342
2010/11/5,0.016171577,77003,8478
2010/11/8,0.000471698,79108,8482
2010/11/9,-0.004963962,74607,8440
2010/11/10,0.019390365,58104,8488
2010/11/11,-0.002713386,76579,8465
2010/11/12,-0.0035503,57451,8435
2010/11/15,-0.016616245,129669,8296
2010/11/16,-0.007987456,98909,8230
2010/11/17,0.00194222,96158,8246
2010/11/18,0.001090843,60787,8255
2010/11/19,0.010004302,78617,8338
2010/11/22,-0.009804,117612,8323
2010/11/23,0.006108901,90438,8374
2010/11/24,-0.011167934,74225,8281
2010/11/25,0.003375531,94331,8309
2010/11/26,0.005401201,70218,8354
2010/11/29,-0.000478927,82593,8350
2010/11/30,-0.001308667,123837,8400
2010/12/1,-0.002016249,119661,8423
2010/12/2,-0.02037246,108687,8600
2010/12/3,-0.025259929,88965,8639
2010/12/6,-0.028749413,70404,8640
2010/12/7,0.006690531,80689,8698
2010/12/8,0.00229674,69149,8718
2010/12/9,0.000458716,60974,8722
2010/12/10,0.039343994,95596,8761
2010/12/13,-0.003773805,91550,8728
2010/12/14,0.002745997,53926,8752
2010/12/15,-0.001372056,92090,8740
2010/12/16,0.002742232,45530,8764
2010/12/17,0.001482242,68004,8777
2010/12/20,0.024919473,83250,8817
2010/12/21,-0.003863641,101537,8783
2010/12/22,0.008502971,76444,8858
2010/12/23,-0.00022581,66539,8856
2010/12/24,0.004731337,72262,8898
2010/12/27,-0.003602796,49889,8866
2010/12/28,0.00382754,82833,8900
2010/12/29,-0.004504512,82934,8860
2010/12/30,0.027402103,81842,8879
2010/12/31,0.001463058,82835,8892
2011/1/3,-0.012367649,88690,9000
2011/1/4,0.00332779,61366,9030
2011/1/5,-0.007001195,62448,8967
2011/1/6,-0.012117281,165831,8859
2011/1/7,0.000789845,82510,8866
2011/1/10,0.104434278,128752,8753
2011/1/11,0.002966007,68286,8779
2011/1/12,0.020407721,131182,8960
2011/1/13,0.004232103,82510,8998
2011/1/14,-0.003674223,107227,8965
2011/1/17,0.00311839,67139,8993
2011/1/18,-0.00815055,93861,8920
2011/1/19,0.007594408,103387,8988
2011/1/20,0.003332226,59708,9018
2011/1/21,-0.005336904,64787,8970
2011/1/24,-0.005253463,139564,8923
2011/1/25,0.007925475,72356,8994
2011/1/26,-0.002672012,80880,8970
2011/1/27,0.012849091,94343,9086
2011/1/28,0.002857459,83534,9112
2011/2/8,0.070580396,64216,9186
2011/2/9,-0.012598074,99367,9071
2011/2/10,0.276927492,128818,8971
2011/2/11,-0.017202066,139784,8818
2011/2/14,-0.022130124,194117,8625
2011/2/15,0,97013,8625
2011/2/16,0.010724891,126055,8718
2011/2/17,-0.007714933,57991,8651
2011/2/18,0.003116166,119729,8678
2011/2/21,0.015550279,119059,8814
2011/2/22,-0.011525203,83847,8713
2011/2/23,-0.014450283,144975,8588
2011/2/24,-0.01006445,139573,8502
2011/2/25,0.00679876,118501,8560
2011/3/1,-0.042334364,185984,8695
2011/3/2,0.037633124,84818,8610
2011/3/3,0.017825369,126553,8660
2011/3/4,0.022069861,122389,8796
2011/3/7,-0.006043692,83710,8743
2011/3/8,-0.00447069,108307,8704
2011/3/9,0.01017326,77886,8793
2011/3/10,0.007790164,101336,8763
2011/3/11,-0.024607029,140889,8550
2011/3/14,-0.002224695,129493,8531
2011/3/15,0,171744,8531
2011/3/16,-0.014285114,278523,8410
2011/3/17,-0.031280855,95911,8151
2011/3/18,0.017150575,148021,8292
2011/3/21,-0.029585516,105155,8359
2011/3/22,0.008576586,110694,8431
2011/3/23,-0.003683683,91070,8400
2011/3/24,0.012069724,116480,8502
2011/3/25,0.01006445,97198,8588
2011/3/28,-0.000349386,98085,8585
2011/3/29,-0.00912714,95747,8507
2011/3/30,-0.006138897,99784,8607
2011/3/31,-0.000348614,94916,8604
2011/4/1,-0.017553368,110857,8640
2011/4/6,-0.030636476,77930,8743
2011/4/7,0.01374475,117163,8864
2011/4/8,0.008425596,87439,8939
2011/4/11,0.026046709,112534,8868
2011/4/12,-0.005427422,86640,8820
2011/4/13,-0.010485621,144950,8728
2011/4/14,0.005940159,102126,8780
2011/4/15,0.000683138,124702,8786
2011/4/18,-0.010756483,113065,8692
2011/4/19,-0.00403482,98340,8657
2011/4/20,0.005069719,118378,8701
2011/4/21,0.020588795,65270,8882
2011/4/22,0.011974851,119466,8989
2011/4/25,0.001556248,55333,9003
2011/4/26,-0.009934781,106660,8914
2011/4/27,0.015252174,139105,9051
2011/4/28,0.00517936,94820,9098
2011/4/29,-0.009164752,107009,9015
2011/5/3,0.029537775,142891,9036
2011/5/4,0.005741643,126976,8908
2011/5/5,-0.000561451,117998,8903
2011/5/6,0.007608854,132009,8971
2011/5/9,0.00333853,102849,9001
2011/5/10,0.013776465,106302,9063
2011/5/11,0.005062745,72365,9109
2011/5/12,-0.016492709,111680,8960
2011/5/13,0.006341458,118596,9017
2011/5/16,-0.002442817,92203,8995
2011/5/17,-0.010617591,116497,8900
2011/5/18,0.001683975,114964,8915
2011/5/19,0.005034976,49892,8960
2011/5/20,-0.00671895,165229,8900
2011/5/23,-0.017340492,120448,8747
2011/5/24,-0.002747569,114280,8723
2011/5/25,0.002518893,118395,8745
2011/5/26,0.002170313,127146,8764
2011/5/27,0.001026401,92683,8773
2011/5/30,-0.031020694,112193,8760
2011/5/31,0.011012202,109256,8857
2011/6/1,0.002441191,125292,9023
2011/6/2,0.055875338,107636,8980
2011/6/3,0.077053884,93917,9048
2011/6/7,0.063653174,101667,9032
2011/6/8,0.00485974,114968,9076
2011/6/9,-0.007187514,117846,9011
2011/6/10,0.00497486,92879,9068
2011/6/13,-0.032275325,181700,8780
2011/6/14,-0.004223027,127284,8743
2011/6/15,0.011711999,107819,8846
2011/6/16,-0.032982019,92941,8559
2011/6/17,-0.007858817,122262,8492
2011/6/20,-0.054816079,130140,8501
2011/6/21,-0.003653295,130364,8470
2011/6/22,0.005651063,121966,8518
2011/6/23,-0.011096797,126011,8424
2011/6/24,-0.000474947,113345,8420
2011/6/27,-0.013150219,98878,8310
2011/6/28,0.008984786,111300,8385
2011/6/29,-0.00095454,102001,8377
2011/6/30,-0.065423086,131299,8475
2011/7/1,-0.051345863,101913,8560
2011/7/4,-0.007732741,97612,8631
2011/7/5,-0.002319918,81883,8611
2011/7/6,0.001972273,71652,8628
2011/7/7,0.007160211,97258,8690
2011/7/8,0.000690211,75394,8696
2011/7/11,0.005010789,126154,8603
2011/7/12,-0.010751535,80816,8511
2011/7/13,-0.009444056,118005,8431
2011/7/14,0.002014338,102405,8448
2011/7/15,0.002836881,141282,8472
2011/7/18,0.004122746,122482,8507
2011/7/19,-0.00082319,121453,8500
2011/7/20,0.014018921,93884,8620
2011/7/21,0.001970216,65843,8637
2011/7/22,0.007612494,62981,8703
2011/7/25,-0.006108473,87397,8650
2011/7/26,-0.001619808,106089,8636
2011/7/27,0.008991415,110674,8714
2011/7/28,-0.00218278,84296,8695
2011/7/29,0.000344966,107531,8698
2011/8/1,0.001953013,142948,8713
2011/8/2,0.164161865,80934,8600
2011/8/3,0.119714829,103379,8420
2011/8/4,0.101414181,114269,8430
2011/8/5,-0.075112217,144679,7820
2011/8/8,-0.010024502,205307,7742
2011/8/9,-0.068421016,266957,7230
2011/8/10,-0.137062731,279335,7597
2011/8/11,-0.005676208,172601,7554
2011/8/12,0.024324463,221666,7740
2011/8/15,-0.002198798,176761,7723
2011/8/16,0.017329232,103243,7858
2011/8/17,-0.012807552,137667,7758
2011/8/18,-0.023211369,75512,7580
2011/8/19,-0.037912862,151918,7298
2011/8/22,-0.178097931,161232,7197
2011/8/23,0.014347053,205715,7301
2011/8/24,0.030883717,167685,7530
2011/8/25,0.001724939,194902,7543
2011/8/26,-0.019275125,150403,7399
2011/8/29,0.009550143,156042,7470
2011/8/30,-0.102461581,135925,7600
2011/8/31,0.002234344,119935,7617
2011/9/1,0.069453807,130191,7750
2011/9/2,0.018948623,155565,7725
2011/9/5,0.049969667,121592,7550
2011/9/6,-0.019527169,121816,7404
2011/9/7,0.00753502,171327,7460
2011/9/8,0.013976933,120586,7565
2011/9/9,-0.001587512,140152,7553
2011/9/13,-0.032523192,153559,7502
2011/9/14,-0.013959958,131549,7398
2011/9/15,-0.005149761,182435,7360
2011/9/16,0.020708014,155904,7514
2011/9/19,0.008745253,138633,7580
2011/9/20,-0.037053484,114574,7444
2011/9/21,0.00856078,174940,7508
2011/9/22,-0.019637484,75042,7362
2011/9/23,-0.045149692,125657,7037
2011/9/26,-0.000142116,153477,7036
2011/9/27,0.000284212,156897,7038
2011/9/28,0.0209498,122939,7187
2011/9/29,-0.020523633,126295,7041
2011/9/30,0.01982769,134365,7182
2011/10/3,-0.094417375,124694,7029
2011/10/4,-0.107265264,114630,6871
2011/10/5,0.026852069,146791,7058
2011/10/6,0.008043506,110451,7115
2011/10/7,0.018796237,120540,7250
2011/10/11,-0.187115343,111994,7353
2011/10/12,0.002309313,83295,7370
2011/10/13,0.011333095,96756,7454
2011/10/14,-0.007270801,99839,7400
2011/10/17,0.009414999,80629,7470
2011/10/18,-0.014699206,101987,7361
2011/10/19,-0.002584508,94409,7342
2011/10/20,0.001905022,46187,7356
2011/10/21,-0.017692294,98580,7227
2011/10/24,0.022844848,87534,7394
2011/10/25,0.014100818,95630,7499
2011/10/26,-0.009916994,75280,7425
2011/10/27,0.016562419,108047,7549
2011/10/28,0.023046719,109266,7725
2011/10/31,0.084530472,132783,7649
2011/11/1,0.043191599,109656,7570
2011/11/2,0.02844564,137779,7488
2011/11/3,0.08263474,134827,7565
2011/11/4,0.091071968,145467,7605
2011/11/7,0.001576666,114378,7617
2011/11/8,0.001836307,76498,7631
2011/11/9,0.003140131,123282,7655
2011/11/10,-0.018667209,94928,7430
2011/11/11,-0.015325451,147026,7317
2011/11/14,0.023768843,107893,7493
2011/11/15,0.004660151,92990,7528
2011/11/16,0.000796707,72827,7534
2011/11/17,-0.0270414,76151,7333
2011/11/18,-0.00752861,119691,7278
2011/11/21,-0.04116705,126979,7186
2011/11/22,-0.019107072,127731,7050
2011/11/23,-0.011412392,135502,6970
2011/11/24,-0.02058342,147515,6828
2011/11/25,0.006132301,130240,6870
2011/11/28,0.005660803,172062,6909
2011/11/29,0.008072698,115234,6965
2011/11/30,-0.085798389,108653,6943
2011/12/1,-0.062111684,133344,7194
2011/12/2,0.076738905,117165,7202
2011/12/5,0.009395007,98790,7165
2011/12/6,-0.011087055,112076,7086
2011/12/7,-0.010498039,106726,7012
2011/12/8,0.000427746,101831,7015
2011/12/9,-0.030981053,120532,6801
2011/12/12,-0.030915018,144560,6975
2011/12/13,-0.017354015,93689,6855
2011/12/14,0.00407629,94723,6883
2011/12/15,-0.005536145,76891,6845
2011/12/16,-0.010721994,100803,6772
2011/12/19,-0.015176604,75785,6670
2011/12/20,-0.076139385,115213,6674
2011/12/21,0.023251695,66473,6831
2011/12/22,0.017270584,55784,6950
2011/12/23,0.014002229,58654,7048
2011/12/26,0.008477022,71134,7108
2011/12/27,-0.0018306,44550,7095
2011/12/28,-0.004662013,74040,7062
2011/12/29,-0.00710533,56126,7012
2011/12/30,0.012190087,67827,7098
2012/1/2,-0.028360738,88478,7022
2012/1/3,-0.00028486,88074,7020
2012/1/4,-0.049569619,86594,7084
2012/1/5,0.000564493,87250,7088
2012/1/6,0.001691571,81890,7100
2012/1/9,-0.00749279,90243,7047
2012/1/10,-0.05903711,76419,7120
2012/1/11,0.009087794,79930,7185
2012/1/12,0,57976,7185
2012/1/13,0.006934841,52223,7235
2012/1/16,0.000138207,93802,7236
2012/1/17,-0.01167653,133403,7152
2012/1/18,0.010016778,100542,7224
2012/1/30,0.046209167,52778,7352
2012/1/31,0.012435954,87983,7444
2012/2/1,-0.021915068,106996,7492
2012/2/2,-0.046412637,98566,7620
2012/2/3,-0.049414891,95940,7620
2012/2/4,0.013037994,79643,7720
2012/2/6,-0.001815118,75608,7706
2012/2/7,0,87761,7706
2012/2/8,0.007755985,107114,7766
2012/2/9,0.012031375,113907,7860
2012/2/10,0.049984376,109946,7876
2012/2/13,-0.000126976,102250,7875
2012/2/14,0.003802286,103592,7905
2012/2/15,0.002400658,115096,7924
2012/2/16,0.005537391,64167,7968
2012/2/17,0.001755486,109513,7982
2012/2/20,0.047289226,141814,7989
2012/2/21,-0.004390649,91000,7954
2012/2/22,-0.004536298,138395,7918
2012/2/23,0.005290351,129612,7960
2012/2/24,-0.0018862,83248,7945
2012/2/29,0.007648461,115247,8006
2012/3/1,0.035372056,100542,8143
2012/3/2,0.008224437,91498,8180
2012/3/3,0.016369413,85966,8130
2012/3/5,0.036582547,50419,8101
2012/3/6,-0.010049089,106743,8020
2012/3/7,-0.020915466,137453,7854
2012/3/8,0.010638398,104771,7938
2012/3/9,0.006529405,109943,7990
2012/3/12,-0.017967152,107419,7998
2012/3/13,-0.0038835,91777,7967
2012/3/14,0.023200594,114188,8154
2012/3/15,-0.001718424,86100,8140
2012/3/16,-0.001229256,85500,8130
2012/3/19,-0.00209321,85411,8113
2012/3/20,-0.012671634,122808,8077
2012/3/21,-0.013838032,105409,7966
2012/3/22,0.005383425,62345,8009
2012/3/23,0.011421602,105497,8101
2012/3/26,-0.002471884,69144,8081
2012/3/27,-0.010074086,120809,8000
2012/3/28,0.001873244,82256,8015
2012/3/29,-0.002123276,92821,7998
2012/3/30,-0.04015596,136969,7810
2012/4/2,0.038379282,107105,7888
2012/4/3,0.044451763,83288,7889
2012/4/5,0.027428019,138886,7651
2012/4/6,-0.001438755,138251,7640
2012/4/9,-0.00894037,92523,7572
2012/4/10,-0.045709807,107618,7633
2012/4/11,-0.01611234,111434,7511
2012/4/12,0.013094559,114786,7610
2012/4/13,0.011887019,109651,7701
2012/4/16,-0.000129862,113131,7700
2012/4/17,0.001038422,67946,7708
2012/4/18,-0.002337967,125105,7690
2012/4/19,-0.012957448,59861,7591
2012/4/20,-0.0396975,112002,7581
2012/4/23,-0.010875439,109626,7499
2012/4/24,-0.006421427,109381,7451
2012/4/25,0.012404294,130639,7544
2012/4/26,0.004364798,90159,7577
2012/4/27,-0.004099721,116652,7546
2012/4/30,-0.058061045,126699,7444
2012/5/2,0.045301061,84664,7496
2012/5/3,0.074629213,123826,7676
2012/5/4,0.064127137,64923,7615
2012/5/7,-0.0076457,103897,7557
2012/5/8,-0.004908148,105432,7520
2012/5/9,-0.006938912,70039,7468
2012/5/10,-0.019604549,110543,7425
2012/5/11,0.004434597,104676,7458
2012/5/14,-0.011055796,115109,7376
2012/5/15,-0.009672441,87179,7305
2012/5/16,0.006957262,107824,7356
2012/5/17,-0.012310373,78188,7266
2012/5/18,-0.01413745,107042,7164
2012/5/21,-0.043209447,137453,7179
2012/5/22,0.009841371,89987,7250
2012/5/23,-0.013749262,84457,7151
2012/5/24,0.000698959,104039,7156
2012/5/25,-0.000139753,110419,7155
2012/5/28,-0.011668088,112129,7072
2012/5/29,0.00732604,88134,7124
2012/5/30,-0.054342287,133492,7270
2012/5/31,-0.017763442,105779,7142
2012/6/1,-0.0365462,133179,7200
2012/6/4,-0.00790859,148561,6927
2012/6/5,0.003170945,136173,6949
2012/6/6,0.00573972,119975,6989
2012/6/7,0.020674766,119911,7135
2012/6/8,-0.018102602,109267,7007
2012/6/11,-0.015395685,113502,7090
2012/6/12,-0.016209654,104587,6976
2012/6/13,0.010410076,90928,7049
2012/6/14,-0.000993542,92445,7042
2012/6/15,0.001135396,90208,7050
2012/6/18,0.034846731,105461,7300
2012/6/19,-0.004668414,88541,7266
2012/6/20,0.00370905,66829,7293
2012/6/21,-0.018405003,49603,7160
2012/6/22,-0.022314158,87531,7002
2012/6/25,-0.007166435,86328,6952
2012/6/26,-0.001151411,79498,6944
2012/6/27,-0.003751267,61061,6918
2012/6/28,0.014778948,88870,7021
2012/6/29,-0.005570249,93495,6982
2012/7/2,0.022542955,125079,7133
2012/7/3,0.029409726,61164,7177
2012/7/4,0.023104716,100035,7268
2012/7/5,0.004804072,82870,7303
2012/7/6,-0.002056063,61142,7288
2012/7/9,-0.011592733,88187,7204
2012/7/10,0.034229741,78155,7251
2012/7/11,-0.015706765,111200,7138
2012/7/12,0.006702064,84765,7186
2012/7/13,-0.016274209,119634,7070
2012/7/16,0.002683807,94496,7089
2012/7/17,-0.005800398,90104,7048
2012/7/18,0.008758355,112562,7110
2012/7/19,-0.019313296,50139,6974
2012/7/20,-0.015683826,105187,7022
2012/7/23,-0.015355113,72799,6915
2012/7/24,-0.007694021,89163,6862
2012/7/25,-0.011726901,70419,6782
2012/7/26,0.010852138,109472,6856
2012/7/27,0.016347561,89419,6969
2012/7/30,-0.013325115,101798,7082
2012/7/31,0.002820081,73940,7102
2012/8/1,-0.009063717,111246,7139
2012/8/3,-0.036307618,91541,7140
2012/8/6,-0.013239803,77400,7278
2012/8/7,-0.006202211,87020,7233
2012/8/8,0.010042041,62955,7306
2012/8/9,0.008857454,102472,7371
2012/8/10,0.043043925,124418,7453
2012/8/13,-0.001208297,67635,7444
2012/8/14,0.00535907,62561,7484
2012/8/15,0.000667869,106586,7489
2012/8/16,-0.003879863,42861,7460
2012/8/17,0.005747526,91627,7503
2012/8/20,-0.005211477,66804,7464
2012/8/21,0.000133967,85888,7465
2012/8/22,0.003877269,104474,7494
2012/8/23,-0.002404811,73832,7476
2012/8/24,-0.003483857,92462,7450
2012/8/27,0.0113448,63598,7535
2012/8/28,-0.013360252,85674,7435
2012/8/29,-0.004178185,90587,7404
2012/8/30,0.030347156,48276,7360
2012/8/31,0.002035969,84736,7375
2012/9/3,-0.047173558,75810,7370
2012/9/4,0.009856287,95659,7443
2012/9/5,-0.005658867,49798,7401
2012/9/6,-0.009366796,89500,7332
2012/9/7,0.018780529,88605,7471
2012/9/10,0.006760437,86197,7421
2012/9/11,0.002153723,67326,7437
2012/9/12,0.011763269,58281,7525
2012/9/13,0.008864251,92117,7592
2012/9/14,0.013865494,65628,7698
2012/9/17,0.005311925,101991,7739
2012/9/18,0.000387572,62517,7742
2012/9/19,0.001935609,68247,7757
2012/9/20,0.003217713,44655,7782
2012/9/21,-0.002186918,81364,7765
2012/9/24,-0.002320785,61018,7747
2012/9/25,0.005791895,98891,7792
2012/9/26,-0.013046752,68390,7691
2012/9/27,-0.001040718,74741,7683
2012/9/28,0.005581168,67769,7726
2012/10/1,0.087318789,88736,7690
2012/10/2,0.032668869,50165,7716
2012/10/3,0.084899444,67005,7740
2012/10/4,0.06915971,58947,7707
2012/10/5,0.000518874,103623,7711
2012/10/8,-0.004419035,74558,7677
2012/10/9,-0.006272071,84401,7629
2012/10/11,-0.027287002,86466,7483
2012/10/12,-0.006569709,95415,7434
2012/10/15,-0.005124758,91823,7396
2012/10/16,0.008616101,65609,7460
2012/10/17,0.006680052,52656,7510
2012/10/18,-0.005742154,48276,7467
2012/10/19,0.000133914,56992,7468
2012/10/22,-0.055421747,78012,7300
2012/10/23,0.005736937,71981,7342
2012/10/24,-0.015372249,65165,7230
2012/10/25,0.010046186,100098,7303
2012/10/26,-0.01059959,75504,7226
